event_start_time,event_slug,event_title,poly_team1,poly_team2,team1_code,team2_code,elo_match_date,team1_elo_pre,team2_elo_pre,team1_goals,team2_goals,score_source,polymarket_team1_win_price,polymarket_draw_price,polymarket_team2_win_price,elo_team1_win_prob,elo_draw_prob,elo_team2_win_prob,elo_source
2026-06-30T17:00:00Z,fifwc-civ-nor-2026-06-30,Côte d'Ivoire vs. Norway,Côte d'Ivoire,Norway,CI,NO,2026-06-30 00:00:00+00:00,1743.0,1918.0,1,2,polymarket_event_score,0.26111111111111107,0.28627777777777774,0.45313888888888887,0.1989851914073444,0.25610985351493154,0.544904955077724,2026_results.tsv
2026-06-30T21:00:00Z,fifwc-fra-swe-2026-06-30,France vs. Sweden,France,Sweden,FR,SE,2026-06-30 00:00:00+00:00,2123.0,1742.0,3,0,polymarket_event_score,0.7660277777777778,0.15499999999999997,0.07499999999999997,0.7292149813867291,0.18943538852599545,0.0813496300872754,2026_results.tsv
2026-07-01T01:00:00Z,fifwc-mex-ecu-2026-06-30,Mexico vs. Ecuador,Mexico,Ecuador,MX,EC,2026-06-30 00:00:00+00:00,1912.0,1902.0,2,0,polymarket_event_score,0.4330277777777778,0.33658333333333335,0.2273333333333333,0.3704017166047014,0.27991651423965425,0.34968176915564436,2026_results.tsv
2026-07-01T16:00:00Z,fifwc-eng-cdr-2026-07-01,England vs. DR Congo,England,DR Congo,EN,CD,2026-07-01 00:00:00+00:00,2038.0,1712.0,2,1,polymarket_event_score,0.7647222222222222,0.18500000000000022,0.054999999999999924,0.6861316312044352,0.20881561503550988,0.10505275376005507,2026_results.tsv
2026-07-01T20:00:00Z,fifwc-bel-sen-2026-07-01,Belgium vs. Senegal,Belgium,Senegal,BE,SN,2026-07-01 00:00:00+00:00,1884.0,1842.0,3,2,polymarket_event_score,0.46080555555555547,0.29327777777777775,0.24988888888888888,0.4041298972298877,0.278532906453898,0.3173371963162143,2026_results.tsv
2026-07-02T00:00:00Z,fifwc-usa-bih-2026-07-01,United States vs. Bosnia and Herzegovina,United States,Bosnia and Herzegovina,US,BA,2026-07-01 00:00:00+00:00,1781.0,1622.0,2,0,polymarket_event_score,0.715,0.18847222222222243,0.10283333333333344,0.5283835543384043,0.26004878112856833,0.21156766453302747,2026_results.tsv
2026-07-02T19:00:00Z,fifwc-esp-aut-2026-07-02,Spain vs. Austria,Spain,Austria,ES,AT,2026-07-02 00:00:00+00:00,2144.0,1836.0,3,0,polymarket_event_score,0.7584452908587258,0.17084141274238235,0.07590027700831031,0.6709857311960399,0.21506454291435245,0.11394972588960758,2026_results.tsv
2026-07-02T23:00:00Z,fifwc-prt-hrv-2026-07-02,Portugal vs. Croatia,Portugal,Croatia,PT,HR,2026-07-02 00:00:00+00:00,1990.0,1904.0,2,1,polymarket_event_score,0.5805,0.2556805555555556,0.16672916666666665,0.451106764369548,0.2739270181525855,0.2749662174778665,2026_results.tsv
2026-07-03T03:00:00Z,fifwc-che-alg-2026-07-02,Switzerland vs. Algeria,Switzerland,Algeria,CH,DZ,2026-07-02 00:00:00+00:00,1914.0,1785.0,2,0,polymarket_event_score,0.4870902777777778,0.30000347222222223,0.21385416666666662,0.4969124288710143,0.26661549760081543,0.23647207352817032,2026_results.tsv
2026-07-03T18:00:00Z,fifwc-aus-egy-2026-07-03,Australia vs. Egypt,Australia,Egypt,AU,EG,2026-07-03 00:00:00+00:00,1800.0,1742.0,1,1,polymarket_event_score,0.2646666666666667,0.33549999999999996,0.40455555555555567,0.4211696985573245,0.2772123972394928,0.30161790420318263,2026_results.tsv
2026-07-03T22:00:00Z,fifwc-arg-cvi-2026-07-03,Argentina vs. Cabo Verde,Argentina,Cabo Verde,AR,CV,2026-07-03 00:00:00+00:00,2148.0,1622.0,3,2,polymarket_event_score,0.8555000000000001,0.1050000000000001,0.036639583333333225,0.8199686545472261,0.14033072897108595,0.03970061648168786,2026_results.tsv
2026-07-04T01:30:00Z,fifwc-col-gha-2026-07-03,Colombia vs. Ghana,Colombia,Ghana,CO,GH,2026-07-03 00:00:00+00:00,2004.0,1575.0,1,0,polymarket_event_score,0.6848055555555557,0.2164444444444444,0.1050000000000001,0.7628439559017688,0.172600178370134,0.06455586572809713,2026_results.tsv
2026-07-04T17:00:00Z,fifwc-can-mar-2026-07-04,Canada vs. Morocco,Canada,Morocco,CA,MA,2026-07-04 00:00:00+00:00,1764.0,1886.0,0,3,polymarket_event_score,0.1659722222222222,0.2856944444444445,0.5523055555555556,0.24252129821865365,0.2679818709804313,0.48949683080091505,2026_results.tsv
2026-07-04T21:00:00Z,fifwc-par-fra-2026-07-04,Paraguay vs. France,Paraguay,France,PY,FR,2026-07-04 00:00:00+00:00,1823.0,2134.0,0,1,polymarket_event_score,0.0451111111111111,0.12808333333333333,0.8315277777777776,0.11242599355357812,0.2140288238237954,0.6735451826226265,2026_results.tsv
2026-07-05T20:00:00Z,fifwc-bra-nor-2026-07-05,Brazil vs. Norway,Brazil,Norway,BR,NO,2026-07-05 00:00:00+00:00,2031.0,1934.0,1,2,polymarket_event_score,0.5450554016620498,0.2648891966759003,0.19436288088642673,0.46286738802920085,0.2723090741758954,0.26482353779490386,2026_results.tsv
2026-07-06T00:00:00Z,fifwc-mex-eng-2026-07-05,Mexico vs. England,Mexico,England,MX,EN,2026-07-05 00:00:00+00:00,1943.0,2046.0,2,3,polymarket_event_score,0.3127839335180055,0.3095429362880886,0.37721606648199446,0.25937418616400937,0.27135153455148164,0.46927427928450904,2026_results.tsv
2026-07-06T19:00:00Z,fifwc-prt-esp-2026-07-06,Portugal vs. Spain,Portugal,Spain,PT,ES,2026-07-06 00:00:00+00:00,2013.0,2159.0,0,1,polymarket_event_score,0.22659833795013845,0.26885041551246536,0.5096814404432133,0.22215285688573513,0.26303130109204886,0.514815842022216,2026_results.tsv
2026-07-07T00:00:00Z,fifwc-usa-bel-2026-07-06,United States vs. Belgium,United States,Belgium,US,BE,2026-07-06 00:00:00+00:00,1798.0,1910.0,1,4,polymarket_event_score,0.3775833333333334,0.2808333333333334,0.34399999999999986,0.2513135579285946,0.2698183295468871,0.4788681125245183,2026_results.tsv
2026-07-07T16:00:00Z,fifwc-arg-egy-2026-07-07,Argentina vs. Egypt,Argentina,Egypt,AR,EG,2026-07-07 00:00:00+00:00,2151.0,1747.0,3,2,polymarket_event_score,0.7301666666666666,0.19500000000000012,0.07883333333333331,0.7457882197073848,0.1813305795677726,0.07288120072484253,2026_results.tsv
2026-07-07T20:00:00Z,fifwc-che-col-2026-07-07,Switzerland vs. Colombia,Switzerland,Colombia,CH,CO,2026-07-07 00:00:00+00:00,1943.0,2009.0,0,0,polymarket_event_score,0.2646388888888889,0.3181666666666666,0.4213333333333332,0.29388685127289443,0.276398502922923,0.42971464580418256,2026_results.tsv
2026-07-09T20:00:00Z,fifwc-fra-mar-2026-07-09,France vs. Morocco,France,Morocco,FR,MA,2026-07-09 00:00:00+00:00,2143.0,1921.0,,,missing,0.6156648199445984,0.24500000000000002,0.135,0.5920129753753988,0.2430450363449119,0.16494198827968945,fixtures.tsv
2026-07-10T19:00:00Z,fifwc-esp-bel-2026-07-10,Spain vs. Belgium,Spain,Belgium,ES,BE,2026-07-10 00:00:00+00:00,2177.0,1961.0,,,missing,0.605,0.24500000000000002,0.1650000000000001,0.5861339873991599,0.24482312412960108,0.169042888471239,fixtures.tsv
2026-07-11T21:00:00Z,fifwc-nor-eng-2026-07-11,Norway vs. England,Norway,England,NO,EN,2026-07-11 00:00:00+00:00,1972.0,2076.0,,,missing,0.22499999999999992,0.265,0.5250000000000001,0.25847178683934047,0.2711868807226542,0.47034133243800524,fixtures.tsv
2026-07-12T01:00:00Z,fifwc-arg-che-2026-07-11,Argentina vs. Switzerland,Argentina,Switzerland,AR,CH,2026-07-11 00:00:00+00:00,2156.0,1949.0,,,missing,0.5681578947368421,0.2750000000000001,0.1650000000000001,0.5772368018199162,0.24743409481935755,0.17532910336072632,fixtures.tsv
